OrderID,OrderDate,Region,Category,Product,UnitPrice,Quantity,DiscountPct,Sales,Cost,Profit,CustomerAge,Rating,PaymentMethod
ORD10784,2024-11-03,North,Clothing,Jacket,107.65,3,0,435.98,322.7,113.28,40,3.3,Credit Card
ORD10458,2024-11-03,South,Sports,Dumbbell Set,319.64,6,10,2589.08,1827.38,761.7,39,4.5,Debit Card
ORD10819,2024-11-04,North,Clothing,Dress,22.49,2,0,60.72,46.99,13.73,26,4.5,Debit Card
ORD11331,2024-11-04,West,Electronics,Smartphone,237.16,6,5,1921.0,1115.24,805.76,18,4.2,Cash
ORD11732,2024-11-04,South,Home & Kitchen,Cookware Set,225.23,4,0,1216.24,946.53,269.71,19,4.5,UPI
ORD11386,2024-11-04,North,Clothing,Sneakers,83.67,4,5,451.82,331.64,120.18,37,4.4,Wallet
ORD10123,2024-11-04,North,Clothing,Dress,82.46,3,0,333.96,197.18,136.78,49,3.4,Debit Card
ORD10939,2024-11-05,Central,Beauty,Hair Dryer,20.32,4,0,109.73,87.32,22.41,18,4.0,Credit Card
ORD11825,2024-11-05,Central,Electronics,Laptop,910.21,1,15,1228.78,823.64,405.14,30,3.3,Credit Card
ORD10521,2024-11-06,East,Electronics,Tablet,623.14,2,10,1682.48,1207.5,474.98,18,3.9,Cash
ORD11917,2024-11-06,North,Electronics,Smartphone,520.99,5,0,3516.68,2293.25,1223.43,35,4.2,UPI
ORD11912,2024-11-06,Central,Clothing,Jacket,73.74,2,0,199.1,148.72,50.38,68,3.7,Credit Card
ORD11201,2024-11-06,East,Electronics,Smartphone,875.22,4,5,4726.19,3101.96,1624.23,46,4.0,Credit Card
ORD10800,2024-11-06,West,Electronics,Smartphone,1055.88,1,5,1425.44,1068.2,357.24,29,3.7,UPI
ORD10502,2024-11-06,North,Sports,Bicycle,33.98,1,0,45.87,29.28,16.59,33,3.0,Credit Card
ORD11462,2024-11-06,South,Sports,Dumbbell Set,159.82,1,5,215.76,151.05,64.71,40,4.1,Credit Card
ORD11001,2024-11-07,West,Clothing,Jacket,59.67,3,10,241.66,134.03,107.63,19,4.2,Credit Card
ORD10878,2024-11-07,North,Home & Kitchen,Lamp,173.74,7,20,1641.84,1057.04,584.8,59,4.8,Credit Card
ORD10186,2024-11-08,Central,Electronics,Laptop,68.01,1,5,91.81,54.14,37.67,28,4.4,UPI
ORD11534,2024-11-08,South,Beauty,Makeup Kit,33.41,2,0,90.21,69.61,20.6,53,4.7,Debit Card
ORD11178,2024-11-08,South,Beauty,Skincare Kit,14.77,5,0,99.7,66.18,33.52,24,4.7,Credit Card
ORD10538,2024-11-08,West,Beauty,Makeup Kit,38.02,4,10,205.31,134.15,71.16,33,4.1,UPI
ORD10504,2024-11-09,East,Electronics,Laptop,377.23,2,0,1018.52,774.49,244.03,49,4.1,Credit Card
ORD10891,2024-11-09,West,Home & Kitchen,Lamp,253.18,1,5,341.79,247.0,94.79,21,3.3,UPI
ORD11537,2024-11-09,Central,Sports,Running Shoes,303.81,5,10,2050.72,1453.09,597.63,49,4.4,Credit Card
ORD10295,2024-11-09,South,Clothing,Jeans,113.52,1,15,153.25,96.49,56.76,18,4.4,UPI
ORD10365,2024-11-09,North,Sports,Dumbbell Set,146.11,7,10,1380.74,765.13,615.61,39,3.5,Credit Card
ORD10318,2024-11-10,East,Beauty,Makeup Kit,74.64,5,5,503.82,400.68,103.14,45,4.6,Debit Card
ORD11716,2024-11-10,East,Clothing,Dress,39.72,7,10,375.35,223.65,151.7,42,4.1,Wallet
ORD10633,2024-11-10,South,Sports,Yoga Mat,84.17,6,0,681.78,383.85,297.93,52,4.1,Credit Card
ORD10568,2024-11-10,South,Electronics,Laptop,1092.74,2,5,2950.4,1820.05,1130.35,31,3.9,Credit Card
ORD10601,2024-11-10,North,Beauty,Hair Dryer,142.42,7,10,1345.87,961.61,384.26,35,4.3,UPI
ORD10763,2024-11-11,South,Beauty,Skincare Kit,27.2,2,0,73.44,46.54,26.9,22,3.3,UPI
ORD10616,2024-11-11,East,Clothing,Jacket,117.0,2,10,315.9,237.54,78.36,41,5.0,Debit Card
ORD11279,2024-11-12,West,Beauty,Skincare Kit,86.03,5,0,580.7,414.3,166.4,45,4.9,Credit Card
ORD11522,2024-11-12,Central,Sports,Dumbbell Set,48.99,6,10,396.82,220.75,176.07,37,4.1,Debit Card
ORD10439,2024-11-13,Central,Electronics,Smartwatch,325.31,7,0,3074.18,2267.41,806.77,37,3.8,Debit Card
ORD11239,2024-11-13,West,Clothing,Dress,20.88,3,5,84.56,50.69,33.87,46,4.3,UPI
ORD10454,2024-11-13,North,Electronics,Smartphone,986.05,4,0,5324.67,4161.31,1163.36,54,4.4,Cash
ORD11260,2024-11-13,South,Clothing,Sneakers,110.68,4,20,597.67,348.32,249.35,46,4.0,Debit Card
ORD11593,2024-11-14,South,Clothing,Jacket,103.76,5,5,700.38,424.25,276.13,42,4.3,UPI
ORD10613,2024-11-14,South,Electronics,Headphones,610.48,3,0,2472.44,1528.16,944.28,33,4.4,Debit Card
ORD11985,2024-11-15,Central,Home & Kitchen,Lamp,37.29,4,15,201.37,139.27,62.1,25,3.5,UPI
ORD10396,2024-11-15,South,Clothing,Sneakers,99.51,2,0,268.68,196.84,71.84,29,3.9,Credit Card
ORD11735,2024-11-16,North,Electronics,Headphones,1024.4,6,10,8297.64,6038.25,2259.39,19,4.0,UPI
ORD11688,2024-11-16,South,Sports,Running Shoes,182.79,7,0,1727.37,968.16,759.21,26,4.0,Credit Card
ORD10340,2024-11-16,North,Beauty,Hair Dryer,94.73,2,10,255.77,165.74,90.03,29,4.4,Credit Card
ORD10239,2024-11-16,East,Electronics,Tablet,685.84,6,5,5555.3,4415.05,1140.25,19,5.0,Credit Card
ORD10836,2024-11-16,West,Clothing,T-Shirt,53.34,5,5,360.05,236.7,123.35,23,4.9,UPI
ORD11937,2024-11-17,South,Home & Kitchen,Air Fryer,213.11,2,10,575.4,328.62,246.78,46,3.5,Credit Card
ORD10898,2024-11-17,West,Beauty,Hair Dryer,23.01,3,0,93.19,72.53,20.66,40,5.0,UPI
ORD10943,2024-11-17,East,Clothing,Jacket,28.89,2,15,78.0,57.47,20.53,58,3.7,Credit Card
ORD10281,2024-11-17,Central,Electronics,Tablet,1166.57,5,5,7874.35,6258.06,1616.29,19,4.4,Credit Card
ORD11091,2024-11-18,Central,Electronics,Laptop,128.32,4,5,692.93,479.76,213.17,25,4.6,Credit Card
ORD11443,2024-11-18,Central,Beauty,Perfume,16.71,6,0,135.35,92.54,42.81,46,4.6,Debit Card
ORD11110,2024-11-20,South,Sports,Tennis Racket,320.01,2,15,864.03,627.37,236.66,40,4.1,Credit Card
ORD10815,2024-11-20,North,Electronics,Smartphone,200.87,7,10,1898.22,1379.95,518.27,27,4.6,Cash
ORD10864,2024-11-20,South,Sports,Running Shoes,71.22,6,10,576.88,348.96,227.92,43,3.7,Credit Card
ORD10109,2024-11-21,West,Clothing,Dress,41.17,7,20,389.06,266.63,122.43,18,4.9,Wallet
ORD10867,2024-11-21,East,Clothing,T-Shirt,98.16,4,0,530.06,304.59,225.47,34,4.9,Debit Card
ORD10248,2024-11-21,West,Home & Kitchen,Cookware Set,200.55,5,5,1353.71,975.41,378.3,36,3.7,Credit Card
ORD11371,2024-11-21,South,Clothing,Sneakers,25.49,5,10,172.06,120.86,51.2,30,4.2,Cash
ORD10388,2024-11-21,South,Clothing,T-Shirt,75.15,3,10,304.36,195.15,109.21,39,3.7,Debit Card
ORD10608,2024-11-21,East,Clothing,Jacket,98.55,5,5,665.21,421.81,243.4,44,3.5,UPI
ORD10235,2024-11-22,West,Electronics,Laptop,62.64,3,10,253.69,186.33,67.36,40,3.8,UPI
ORD10407,2024-11-22,North,Electronics,Tablet,171.73,6,15,1391.01,1051.03,339.98,51,2.6,Credit Card
ORD11617,2024-11-22,East,Electronics,Smartphone,922.67,3,5,3736.81,2636.77,1100.04,43,3.8,UPI
ORD11561,2024-11-22,South,Clothing,Jacket,29.66,2,5,80.08,53.94,26.14,18,5.0,Cash
ORD11692,2024-11-24,Central,Electronics,Smartwatch,490.11,6,10,3969.89,2259.89,1710.0,34,4.3,Debit Card
ORD11256,2024-11-24,North,Home & Kitchen,Vacuum Cleaner,259.71,5,10,1753.04,1254.11,498.93,29,5.0,Cash
ORD11590,2024-11-24,Central,Home & Kitchen,Blender,84.77,2,0,228.88,162.01,66.87,24,3.6,UPI
ORD11961,2024-11-24,Central,Beauty,Shampoo,44.79,3,20,181.4,103.06,78.34,48,4.1,UPI
ORD10640,2024-11-25,North,Electronics,Smartphone,426.72,3,0,1728.22,1319.69,408.53,49,4.2,UPI
ORD11089,2024-11-25,East,Home & Kitchen,Vacuum Cleaner,116.76,7,0,1103.38,698.65,404.73,36,3.8,Credit Card
ORD11625,2024-11-26,West,Electronics,Smartwatch,1155.88,7,0,10923.07,8698.91,2224.16,48,3.8,Debit Card
ORD10011,2024-11-26,South,Sports,Bicycle,139.87,7,0,1321.77,1023.08,298.69,30,4.0,Debit Card
ORD10599,2024-11-26,East,Home & Kitchen,Lamp,194.27,1,5,262.26,148.41,113.85,26,3.1,Wallet
ORD10801,2024-11-26,West,Home & Kitchen,Lamp,168.3,1,5,227.21,145.8,81.41,33,4.2,UPI
ORD11017,2024-11-26,North,Beauty,Shampoo,69.57,4,15,375.68,225.64,150.04,23,4.2,UPI
ORD10909,2024-11-27,Central,Sports,Tennis Racket,147.89,4,10,798.61,507.42,291.19,35,4.4,Credit Card
ORD11160,2024-11-27,South,Electronics,Headphones,750.16,1,0,1012.72,610.71,402.01,45,4.5,Debit Card
ORD11520,2024-11-27,Central,Electronics,Tablet,647.39,4,5,3495.91,2723.36,772.55,31,3.9,UPI
ORD11055,2024-11-27,Central,Sports,Dumbbell Set,162.48,4,5,877.39,658.21,219.18,23,4.1,Cash
ORD10382,2024-11-27,Central,Home & Kitchen,Cookware Set,62.19,6,0,503.74,367.07,136.67,37,5.0,Wallet
ORD11244,2024-11-28,North,Clothing,Jeans,81.73,6,5,662.01,364.54,297.47,63,4.8,UPI
ORD10974,2024-11-28,East,Clothing,Jeans,25.93,6,5,210.03,116.58,93.45,43,5.0,Wallet
ORD10551,2024-11-28,Central,Electronics,Tablet,640.44,5,20,4322.97,2645.97,1677.0,26,5.0,UPI
ORD10215,2024-11-28,North,Electronics,Headphones,1119.55,5,5,7556.96,4901.78,2655.18,32,4.7,UPI
ORD10904,2024-11-29,South,Clothing,Dress,56.96,3,5,230.69,178.8,51.89,23,4.1,Credit Card
ORD11746,2024-11-29,Central,Home & Kitchen,Lamp,42.82,3,10,173.42,104.35,69.07,40,4.5,Debit Card
ORD11428,2024-11-30,East,Beauty,Skincare Kit,133.97,4,0,723.44,422.56,300.88,48,4.1,Credit Card
ORD11102,2024-11-30,East,Electronics,Laptop,824.56,7,15,7792.09,4408.44,3383.65,46,3.9,Wallet
ORD11187,2024-11-30,East,Clothing,Jeans,13.11,7,10,123.89,93.83,30.06,43,4.7,UPI
ORD11923,2024-12-01,North,Electronics,Smartphone,306.45,1,10,413.71,327.52,86.19,47,4.1,UPI
ORD10683,2024-12-01,North,Clothing,T-Shirt,69.89,2,10,188.7,107.37,81.33,25,4.5,UPI
ORD11138,2024-12-01,North,Electronics,Smartwatch,1117.08,4,5,6032.23,4644.67,1387.56,26,4.3,Credit Card
ORD11248,2024-12-02,South,Clothing,Sneakers,107.11,4,20,578.39,369.38,209.01,41,4.9,UPI
ORD10869,2024-12-02,West,Home & Kitchen,Vacuum Cleaner,285.31,5,0,1925.84,1408.46,517.38,45,4.4,Debit Card
ORD11644,2024-12-03,North,Electronics,Smartwatch,287.12,3,20,1162.84,769.83,393.01,22,4.2,Debit Card
ORD11904,2024-12-03,South,Beauty,Perfume,59.05,5,10,398.59,309.25,89.34,45,5.0,Credit Card
ORD11044,2024-12-03,North,Beauty,Shampoo,101.88,5,0,687.69,521.76,165.93,33,4.6,Credit Card
ORD11147,2024-12-03,Central,Electronics,Smartphone,164.21,1,0,221.68,140.91,80.77,18,4.2,UPI
ORD10689,2024-12-03,East,Home & Kitchen,Vacuum Cleaner,261.91,3,0,1060.74,631.62,429.12,42,3.7,UPI
ORD11951,2024-12-04,North,Beauty,Makeup Kit,106.28,4,10,573.91,455.16,118.75,32,3.6,UPI
ORD11084,2024-12-04,South,Electronics,Headphones,721.68,7,10,6819.88,5372.61,1447.27,33,3.8,Credit Card
ORD11979,2024-12-04,North,Electronics,Headphones,871.36,5,10,5881.68,4133.08,1748.6,43,4.6,Debit Card
ORD10706,2024-12-04,Central,Sports,Running Shoes,327.02,3,10,1324.43,805.03,519.4,28,3.7,UPI
ORD10913,2024-12-05,North,Electronics,Smartphone,649.84,2,5,1754.57,981.73,772.84,39,4.6,Wallet
ORD11589,2024-12-05,Central,Beauty,Skincare Kit,118.81,1,5,160.39,88.91,71.48,41,4.1,Credit Card
ORD10609,2024-12-05,East,Sports,Yoga Mat,128.42,3,10,520.1,385.0,135.1,33,3.9,UPI
ORD11151,2024-12-06,West,Sports,Tennis Racket,233.66,1,0,315.44,232.71,82.73,56,4.3,Wallet
ORD10762,2024-12-06,West,Beauty,Perfume,16.01,7,0,151.29,83.47,67.82,29,3.7,Credit Card
ORD10187,2024-12-07,North,Beauty,Makeup Kit,45.16,3,10,182.9,113.2,69.7,37,4.2,Debit Card
ORD11538,2024-12-07,East,Beauty,Skincare Kit,68.23,2,5,184.22,136.26,47.96,61,4.3,Wallet
ORD11205,2024-12-07,South,Sports,Bicycle,156.18,5,0,1054.22,594.74,459.48,23,3.6,UPI
ORD10995,2024-12-07,North,Home & Kitchen,Blender,278.9,6,0,2259.09,1461.47,797.62,45,3.9,Wallet
ORD10825,2024-12-07,North,Beauty,Shampoo,78.52,1,5,106.0,76.58,29.42,30,4.0,Credit Card
ORD11507,2024-12-08,North,Clothing,Sneakers,24.42,4,20,131.87,89.17,42.7,53,4.7,Debit Card
ORD11687,2024-12-08,West,Beauty,Shampoo,59.89,4,0,323.41,219.7,103.71,40,4.9,Debit Card
ORD10605,2024-12-09,West,Electronics,Headphones,952.45,4,0,5143.23,2867.94,2275.29,46,4.4,UPI
ORD11448,2024-12-09,West,Beauty,Hair Dryer,89.73,3,10,363.41,259.85,103.56,29,3.4,Debit Card
ORD10638,2024-12-10,North,Home & Kitchen,Cookware Set,288.17,2,0,778.06,473.43,304.63,48,3.6,Credit Card
ORD10135,2024-12-10,North,Home & Kitchen,Blender,213.07,1,15,287.64,201.39,86.25,46,4.5,Debit Card
ORD11281,2024-12-10,North,Electronics,Tablet,961.28,6,5,7786.37,5958.27,1828.1,18,4.6,Cash
ORD10016,2024-12-11,North,Home & Kitchen,Vacuum Cleaner,163.39,3,0,661.73,421.63,240.1,42,4.1,Debit Card
ORD11203,2024-12-11,West,Beauty,Skincare Kit,78.97,4,5,426.44,274.61,151.83,39,4.3,UPI
ORD11868,2024-12-11,West,Sports,Tennis Racket,78.62,4,5,424.55,316.96,107.59,58,4.2,Credit Card
ORD11199,2024-12-11,South,Electronics,Smartphone,1160.69,3,5,4700.79,3096.66,1604.13,58,4.5,Credit Card
ORD10520,2024-12-11,South,Beauty,Shampoo,109.58,4,0,591.73,333.9,257.83,38,3.8,Credit Card
ORD11403,2024-12-12,North,Clothing,Dress,43.38,5,0,292.82,210.06,82.76,34,3.8,Credit Card
ORD11866,2024-12-12,West,Electronics,Smartwatch,545.01,4,15,2943.05,2102.08,840.97,42,3.8,UPI
ORD11740,2024-12-13,East,Sports,Yoga Mat,285.25,2,10,770.18,488.29,281.89,31,4.5,Credit Card
ORD10508,2024-12-13,South,Beauty,Shampoo,106.46,2,0,287.44,190.01,97.43,38,4.4,Wallet
ORD11453,2024-12-13,East,Clothing,Dress,64.82,5,5,437.54,287.5,150.04,34,4.0,Debit Card
ORD11932,2024-12-13,South,Sports,Yoga Mat,150.56,2,0,406.51,300.01,106.5,48,4.5,Credit Card
ORD10263,2024-12-14,South,Electronics,Tablet,608.21,5,15,4105.42,2258.44,1846.98,42,4.2,Debit Card
ORD10761,2024-12-14,North,Beauty,Hair Dryer,35.66,4,0,192.56,137.24,55.32,20,4.6,Wallet
ORD11698,2024-12-14,South,Beauty,Skincare Kit,58.89,7,15,556.51,414.2,142.31,43,4.5,Credit Card
ORD11436,2024-12-14,South,Clothing,T-Shirt,114.43,4,5,617.92,395.3,222.62,35,3.4,Debit Card
ORD10971,2024-12-15,East,Electronics,Headphones,294.01,6,0,2381.48,1810.19,571.29,37,4.0,Credit Card
ORD10552,2024-12-16,West,Electronics,Headphones,327.13,3,0,1324.88,849.95,474.93,47,3.6,Credit Card
ORD10315,2024-12-16,East,Beauty,Shampoo,13.73,5,20,92.68,58.34,34.34,34,4.1,Credit Card
ORD11715,2024-12-16,North,Home & Kitchen,Air Fryer,274.65,5,0,1853.89,1193.03,660.86,45,4.7,Credit Card
ORD10659,2024-12-16,East,Beauty,Makeup Kit,58.65,7,10,554.24,349.19,205.05,45,3.4,Wallet
ORD11586,2024-12-17,North,Home & Kitchen,Air Fryer,141.71,5,15,956.54,638.35,318.19,37,4.0,Credit Card
ORD11609,2024-12-17,Central,Home & Kitchen,Lamp,248.28,6,5,2011.07,1484.77,526.3,35,3.8,Credit Card
ORD10655,2024-12-17,West,Beauty,Perfume,10.89,1,5,14.7,8.58,6.12,45,3.9,Debit Card
ORD10541,2024-12-17,West,Electronics,Smartwatch,626.29,6,0,5072.95,3402.85,1670.1,35,4.3,Debit Card
ORD10149,2024-12-18,North,Electronics,Smartwatch,739.16,1,0,997.87,629.5,368.37,32,3.8,Debit Card
ORD11530,2024-12-19,Central,Sports,Running Shoes,262.8,2,10,709.56,433.86,275.7,24,4.5,Credit Card
ORD11378,2024-12-19,Central,Home & Kitchen,Lamp,165.35,7,5,1562.56,964.44,598.12,57,4.3,Wallet
ORD11713,2024-12-19,West,Electronics,Smartwatch,70.9,6,0,574.29,409.77,164.52,45,5.0,Credit Card
ORD11449,2024-12-19,East,Electronics,Smartwatch,512.08,1,5,691.31,382.42,308.89,27,4.1,Credit Card
ORD10227,2024-12-19,South,Electronics,Headphones,355.64,3,5,1440.34,855.98,584.36,43,3.5,Cash
ORD11773,2024-12-20,South,Electronics,Laptop,475.15,2,0,1282.9,924.51,358.39,45,4.2,Debit Card
ORD11982,2024-12-20,East,Beauty,Hair Dryer,108.31,2,0,292.44,177.81,114.63,49,3.8,Credit Card
ORD10246,2024-12-20,Central,Electronics,Smartwatch,581.78,2,10,1570.81,1113.09,457.72,19,4.3,Debit Card
ORD10624,2024-12-21,East,Sports,Bicycle,102.52,5,0,692.01,397.65,294.36,41,4.7,Cash
ORD10073,2024-12-21,East,Home & Kitchen,Air Fryer,277.25,5,10,1871.44,1460.89,410.55,21,4.4,UPI
ORD10316,2024-12-21,West,Clothing,Jeans,14.28,7,0,134.95,91.48,43.47,42,4.1,Debit Card
ORD11897,2024-12-21,Central,Sports,Dumbbell Set,53.55,2,0,144.58,102.03,42.55,44,4.3,Wallet
ORD10401,2024-12-22,South,Clothing,Dress,11.15,2,10,30.11,20.18,9.93,45,3.8,Credit Card
ORD11954,2024-12-22,North,Sports,Bicycle,42.12,3,0,170.59,134.22,36.37,55,3.5,Cash
ORD11526,2024-12-22,South,Sports,Running Shoes,265.42,7,10,2508.22,1762.86,745.36,20,5.0,Credit Card
ORD10032,2024-12-22,East,Clothing,T-Shirt,53.84,2,15,145.37,114.45,30.92,44,4.2,Debit Card
ORD11483,2024-12-22,West,Electronics,Tablet,935.77,1,0,1263.29,848.79,414.5,39,4.6,Credit Card
ORD11926,2024-12-23,Central,Clothing,T-Shirt,118.57,4,0,640.28,462.96,177.32,20,4.8,Wallet
ORD11876,2024-12-23,Central,Electronics,Laptop,1138.14,3,0,4609.47,3276.8,1332.67,49,5.0,Debit Card
ORD10846,2024-12-23,North,Home & Kitchen,Blender,151.56,2,5,409.21,301.56,107.65,51,4.7,Cash
ORD10099,2024-12-24,North,Beauty,Skincare Kit,82.2,1,0,110.97,67.66,43.31,23,3.4,Credit Card
ORD10637,2024-12-24,North,Clothing,Sneakers,109.93,5,0,742.03,519.87,222.16,35,5.0,Wallet
ORD11602,2024-12-24,North,Sports,Tennis Racket,380.57,7,0,3596.39,2450.53,1145.86,51,5.0,UPI
ORD10170,2024-12-25,Central,Electronics,Smartwatch,772.12,2,0,2084.72,1494.41,590.31,24,3.7,Credit Card
ORD11612,2024-12-25,South,Sports,Yoga Mat,150.63,2,0,406.7,243.04,163.66,43,3.6,Credit Card
ORD11660,2024-12-25,South,Beauty,Skincare Kit,113.55,4,5,613.17,338.77,274.4,30,3.3,Credit Card
ORD10078,2024-12-25,East,Electronics,Smartwatch,632.5,1,0,853.88,535.8,318.08,31,5.0,Credit Card
ORD11123,2024-12-25,West,Clothing,Sneakers,12.64,6,5,102.38,71.18,31.2,30,4.1,UPI
ORD11188,2024-12-25,North,Home & Kitchen,Lamp,121.74,4,5,657.4,463.56,193.84,42,5.0,Debit Card
ORD10935,2024-12-26,North,Home & Kitchen,Cookware Set,98.14,4,10,529.96,378.11,151.85,50,3.4,Cash
ORD10043,2024-12-26,West,Electronics,Smartwatch,908.4,3,20,3679.02,2560.02,1119.0,24,3.3,Cash
ORD11413,2024-12-26,North,Electronics,Headphones,966.94,5,5,6526.85,3879.81,2647.04,30,4.6,Credit Card
ORD11111,2024-12-26,South,Electronics,Smartwatch,440.85,5,0,2975.74,1880.16,1095.58,24,4.5,Credit Card
ORD10478,2024-12-27,South,Home & Kitchen,Lamp,153.37,7,10,1449.35,1072.66,376.69,28,3.7,UPI
ORD11669,2024-12-27,Central,Electronics,Smartphone,493.96,2,10,1333.69,776.84,556.85,48,4.6,Debit Card
ORD11229,2024-12-28,East,Home & Kitchen,Vacuum Cleaner,61.52,5,0,415.26,237.27,177.99,47,4.4,Credit Card
ORD10299,2024-12-28,East,Clothing,Sneakers,71.26,7,15,673.41,497.29,176.12,55,3.7,UPI
ORD11070,2024-12-28,South,Electronics,Tablet,429.25,7,5,4056.41,2576.75,1479.66,23,3.9,Credit Card
ORD11851,2024-12-28,South,Home & Kitchen,Blender,272.39,3,0,1103.18,649.52,453.66,38,3.8,Credit Card
ORD11675,2024-12-28,North,Beauty,Makeup Kit,50.06,3,5,202.74,112.44,90.3,52,4.7,UPI
ORD10221,2024-12-29,East,Clothing,Jeans,97.82,3,5,396.17,262.47,133.7,37,4.0,Cash
ORD10466,2024-12-29,Central,Sports,Dumbbell Set,50.7,2,10,136.89,77.1,59.79,26,4.0,Debit Card
ORD10732,2024-12-29,South,Home & Kitchen,Blender,74.24,2,0,200.45,159.58,40.87,40,5.0,UPI
ORD11474,2024-12-29,South,Clothing,Jeans,74.69,1,0,100.83,69.67,31.16,45,4.0,Credit Card
ORD10125,2024-12-29,East,Sports,Bicycle,310.57,4,15,1677.08,939.21,737.87,59,3.3,UPI
ORD11671,2024-12-30,Central,Clothing,Jeans,68.46,2,5,184.84,131.71,53.13,49,3.6,Wallet
ORD10232,2024-12-30,East,Beauty,Skincare Kit,75.66,7,15,714.99,412.78,302.21,32,4.9,Cash
ORD11607,2024-12-30,North,Clothing,Jacket,88.65,1,0,119.68,77.18,42.5,29,5.0,Credit Card
ORD10663,2024-12-30,Central,Beauty,Skincare Kit,96.93,7,10,915.99,672.39,243.6,60,4.0,Debit Card
ORD11861,2024-12-31,North,Clothing,Dress,58.77,6,10,476.04,380.5,95.54,41,3.9,Credit Card
ORD10339,2025-01-01,Central,Electronics,Smartphone,243.17,3,0,729.51,538.69,190.82,18,3.9,UPI
ORD11301,2025-01-01,North,Sports,Running Shoes,142.89,3,0,428.67,317.42,111.25,32,3.7,Cash
ORD11672,2025-01-01,Central,Electronics,Headphones,70.37,4,5,281.48,158.31,123.17,34,3.7,Credit Card
ORD10131,2025-01-01,East,Sports,Bicycle,349.28,4,0,1397.12,956.99,440.13,42,3.5,Credit Card
ORD10512,2025-01-03,North,Clothing,Sneakers,101.78,5,0,508.9,377.19,131.71,44,3.8,Cash
ORD11980,2025-01-03,South,Beauty,Perfume,31.51,1,10,31.51,18.82,12.69,20,3.7,Debit Card
ORD10858,2025-01-03,East,Clothing,Sneakers,18.37,2,15,36.74,26.64,10.1,27,3.4,Debit Card
ORD10411,2025-01-04,West,Home & Kitchen,Cookware Set,112.96,4,0,451.84,256.73,195.11,27,4.9,Wallet
ORD10998,2025-01-04,West,Home & Kitchen,Vacuum Cleaner,233.38,2,0,466.76,285.02,181.74,42,4.3,Debit Card
ORD11611,2025-01-05,East,Home & Kitchen,Blender,215.58,5,0,1077.9,696.63,381.27,36,4.0,Debit Card
ORD10089,2025-01-05,North,Sports,Running Shoes,109.46,5,5,547.3,415.55,131.75,40,4.3,UPI
ORD11727,2025-01-05,West,Beauty,Shampoo,24.59,5,10,122.95,83.19,39.76,47,3.9,Debit Card
ORD11024,2025-01-05,East,Sports,Bicycle,283.98,3,5,851.94,658.28,193.66,44,4.3,Debit Card
ORD11261,2025-01-05,East,Electronics,Laptop,1073.63,6,10,6441.78,4970.84,1470.94,43,4.0,Credit Card
ORD10924,2025-01-06,Central,Clothing,Jeans,28.54,4,0,114.16,73.35,40.81,28,4.4,Debit Card
ORD10046,2025-01-07,North,Electronics,Smartwatch,376.21,4,0,1504.84,1071.01,433.83,24,3.7,Debit Card
ORD11822,2025-01-07,West,Electronics,Laptop,161.16,6,0,966.96,656.4,310.56,41,4.6,Wallet
ORD10976,2025-01-08,Central,Electronics,Headphones,117.02,3,10,351.06,277.21,73.85,45,3.7,Debit Card
ORD11489,2025-01-08,East,Electronics,Headphones,803.88,3,15,2411.64,1479.22,932.42,32,3.3,Cash
ORD11712,2025-01-09,South,Home & Kitchen,Lamp,225.02,2,5,450.04,351.2,98.84,37,3.9,Credit Card
ORD10021,2025-01-09,South,Home & Kitchen,Vacuum Cleaner,90.13,6,0,540.78,428.98,111.8,44,4.4,UPI
ORD10321,2025-01-09,West,Electronics,Smartwatch,255.43,7,10,1788.01,1358.06,429.95,41,4.2,Debit Card
ORD10345,2025-01-09,South,Electronics,Smartwatch,1163.61,1,0,1163.61,905.65,257.96,43,4.4,Credit Card
ORD11415,2025-01-09,East,Electronics,Tablet,272.99,7,5,1910.93,1489.27,421.66,23,4.1,Debit Card
ORD10206,2025-01-09,South,Beauty,Perfume,83.64,3,0,250.92,192.75,58.17,57,4.4,Credit Card
ORD11438,2025-01-09,West,Clothing,T-Shirt,97.0,5,5,485.0,360.85,124.15,25,4.2,Credit Card
ORD11190,2025-01-10,Central,Electronics,Laptop,835.27,7,0,5846.89,4133.46,1713.43,32,4.2,UPI
ORD10837,2025-01-10,West,Clothing,Jacket,80.12,3,0,240.36,168.97,71.39,41,4.7,UPI
ORD10277,2025-01-10,South,Home & Kitchen,Air Fryer,248.6,1,0,248.6,186.24,62.36,58,4.9,Cash
ORD11651,2025-01-10,South,Clothing,Dress,59.63,4,5,238.52,179.03,59.49,46,4.6,Credit Card
ORD10907,2025-01-12,South,Home & Kitchen,Lamp,114.31,1,0,114.31,79.31,35.0,31,3.2,Cash
ORD11072,2025-01-12,West,Home & Kitchen,Cookware Set,114.27,3,5,342.81,260.39,82.42,23,4.0,Cash
ORD11798,2025-01-12,South,Sports,Tennis Racket,236.88,1,0,236.88,165.85,71.03,18,4.9,Wallet
ORD10492,2025-01-12,West,Home & Kitchen,Lamp,90.24,7,15,631.68,487.57,144.11,18,4.9,Wallet
ORD10116,2025-01-12,North,Home & Kitchen,Air Fryer,192.66,6,0,1155.96,769.32,386.64,53,5.0,Credit Card
ORD11720,2025-01-12,Central,Clothing,Jacket,92.45,3,10,277.35,154.46,122.89,30,3.8,Credit Card
